user_name,tweets
Sumera ashraf,"جب یہ سانڈ اور اس کی اولاد مسکل میں آتے ہیں 
 پر آفتیں شہروں ہو جاتی ہیں یہ فوج کو بلیک میل کرنے کا بہانہ ہے 
ظالموں اللّه کا عذاب ہو تم لوگوں پر 
ریاست پر ریاست تو تم۔ لوگوں نے بنائی ہے 
تیجھے کیا لگتا ہے الطاف کا صفایا  ہوسکتا  ہے تیرا نہیں"
ہانیــــــkomalــــہ,"Quote Tweet
Ahmad Waqass Goraya
@AWGoraya
 · 1h
سب کچھ سامنے ہے کہ کیسے یک دم سے اپقزیشن دہشتگردی کی دھمکی لگا کر دہشتگردی شروع کروا دی گئی ہے ۔ 
دہشتگردی روکنی ہے تو آئی ایس آئی کو ختم کرنا ہو گا"
SAQIB NAZAR,"Quote Tweet
Maryam Nawaz Sharif
@MaryamNSharif
 · 5h
پشاور مدرسہ دھماکہ دل دہلا دینے والا واقع ہے۔بالخصوص بچوں کو ہونے والے نقصان نے انتہائی رنجیدہ کردیا ہے۔ جن ماؤں کی گودیں اجڑ گئیں،انکے دکھ کا تصور اور ازالہ ممکن نہیں!
 اللہ تعالیٰ سے دعا ہے کہ لواحقین کو صبر عطا فرمائے اور اس سانحے میں زخمی ہونے والوں کوصحت یابی عطا فرمائے۔آمین"
Shafiq Raza,"جو دھماکے وہ اپنی جان پر کھیل کر روک لیتے ہیں، ان کو کیوں بھول جاتے ہیں آپ؟ ایک دن کے لئے اگر فوج کو درمیان سے ہٹا دیں تو آپ کو لگ پتہ جائے
تحریک لبیک یارسول اللہ صلی اللہ علیہ والہ وسلم
فوج کے خلاف نہیں، اپنا قبلہ درست کر یں محترم"
Rehan khan,"Quote Tweet
Gul Bukhari
@GulBukhari
 · 21h
باجوہ صاحب! آپ اور آپ کے ساتھ غفور، فیض، اور نکے باجوہ کے ٹولے نے پاکستان آرمی کی عزت مٹی میں نہیں گٹر میں ملا دی ہے ۔ انہی وجوہات کی بنا پر میں نے غفور کو کہا تھا کہ میرا باپ زندہ ہوتا تو آپ کو کان سے پکڑ کر فوج سے باہر نکال دیتا ۔ 
اب فوج کا نام مزید مت خراب کریں اور گھر جائیں
Show this thread"
صحرا کا پیاسا,اگر فوج سیاست کی بجائے ملکی دفاع پر توجہ دے تو پھر مسائل حل ھوں گے۔
Muhammad Irfan Malik,"Quote Tweet
𝘙𝘪𝘻𝘸𝘢𝘯
@Rizwow
 · 1h
These Madar Pidar Azaad judges should be investigated for aiding and abetting terrorists. 200 terrorists released by court and terrorism starts increasing. Coincidence?  twitter.com/kamrankbangash…"
Ankita Kumari,وہان فوج مضبوط ہوگی ۔ اس پر سوالیہ نشان جو اٹھ رہے تھے
محمد تسلیم عمر,"Quote Tweet
Shafiq Raza
@ShafiqR73859756
 · 57m
Replying to @T_UMAR_123
بات بات پر فوج کی مخالفت کر نے والو
کاش تم کشمیر، فلسطین یا شام میں پیدا ہوئے ہوتے،
تو تمہیں قدر ہوتی اس فوج کی
اللہ کے لئے اس فوج کا بازو بنیے، اس کی مخالفت مت کریں"
Maximus Decimus Meridius,کیا میری نظر کمزور ہے یا یہ وہی اختر مینگل ہے جو نواز شریف کو گندی گالیاں دیا کرتا تھا اور ٢٥١٣ کے الیکشن میں فوج پر نواز شریف کو جتوانے کا الزام لگاتا تھا. کسی کو ثبوت چاہیے تو میں حاضر ہوں.
جــــانبــــاز,"عراق کی ہسٹری پڑھ کر دیکھو بھائی
عراقی عوام اپنی فوج کے مخالف ہو گئی تھی صدام نے کیا کہا تھا اپنی قوم کو آپ کو یاد ہوگا وہی حال ہماری قوم
اپنے اداروں کے ساتھ کرنا چاہتی ہے"
PTM Belgium,"Quote Tweet
Imran Khan
@ImranKhanPTI
 · 2h
پشاور مدرسے میں دہشت گرد حملے پر نہایت افسردہ ہوں۔ میری ہمدردیاں متاثرہ خاندانوں کے ساتھ ہیں اور میں زخمیوں کی جلد صحتیابی کیلئے دعاگو ہوں۔ میں قوم کو یہ بھی یقین دلاتا ہوں کہ اس بزدلانہ سفاک حملے کے ذمہ دار دہشتگردوں کو جتنا جلد ممکن ہوسکے گا قانون کی گرفت میں لائیں گے۔"
Ch Zulqarnain Tabassum,نواز شریف نے عمران خان کی طرح بھارت میں بیٹھ کر بھارتی میڈیا پر پاک فوج کی توہین نہیں کی کبھی اور نہ ہی اپنی شکست کا گلہ بھارتی چینل پر بیٹھ کر کیا کہ اسٹیبلشمنٹ نے ہمیں ہرایا.
عابد اعوان,"نواز شریر باپ ہے دہشت گردوں کا۔فوج کے خلاف بھونکنے والا۔
ملک میں انتشار پیدا کرنے والا منہوس"
Farhan,حرمی ایک نمبر کا الو کا پٹھا ہے یہ اچک زی، تماری فوج محالف سوچ کبی نہیں جاے گی۔
Geo Jatta,یہ تیرے ھندو باپ کا کیا دھرا ھے۔ کتے کا بچہ حرامی بغیرت حامد میر صادق کبھی اپنی ٹیوٹ میں یہ نہیں کہہے گا کہ یہ اس کے ھندو باپ کا کارنامہ ھے بلکہ الٹا پاکستانی فوج پر بھونکے گا۔ لعنت ھے تم پر کنجری کی اولاد!
𝗧𝗔𝗕𝗔𝗛𝗞𝗨𝗡,فوج نے یہ بھی کہا تھا، اپنی خیر منا بس تُو
Zafar Iqbal Sheikh,"Quote Tweet
Imran Khan
@ImraanRiazKhan
 · 1h
ایک طرف اپوزیشن کا پاک فوج پہ حملہ،
دوسری طرف دہشتگردوں کا معصوم شہریوں پہ حملہ۔

اگر آج ہم ایک قوم بن کر ان دہشتگردوں کیخلاف اور پاک فوج کے پیچھے کھڑے نہ ہوۓ تو ہم بہت بڑے خسارے میں جائیں گے۔

اپنے فوج کی طاقت بنیں تاکہ وہ ان دہشتگردوں کی سازش کو ناکام بنا سکیں"
Shafiq Raza,"بات بات پر فوج کی مخالفت کر نے والو
کاش تم کشمیر، فلسطین یا شام میں پیدا ہوئے ہوتے،
تو تمہیں قدر ہوتی اس فوج کی
اللہ کے لئے اس فوج کا بازو بنیے، اس کی مخالفت مت کریں"
Arshad Hassan,فوج کے خلاف کس نے بات کی؟
Crazy pathan,اج ان لوگوں کو ضرور ائ ایس ائ زندہ باد کے نعرے لگانے چاہیے جس کے دل کو پشتونوں کی خون بہنے سے سکون ملتی ہے۔ایک پاکستان میں پنجابی فوج نامعلوم کے نام سے لاوارث پشتونوں کو مارتے ہے۔ اوپر سے بے شرم لوگ پشتونوں کی مزاق اڑاکر افسوس بھی کرتے ہے۔ کھل کر حوشی کا اظہار کیوں نہں؟
مروا کاشان,سارا دن کشمیر کشمیر کرتے ہیں انڈین پرائم منسٹر کو گالیاں دیتے ہیں اور پھر ہم لوگ ہماری فوج اور انڈین فوج کے ساتھ ہم ڈانس مستی کرتے ہیں جشن مناتے ہیں دیکھو پاکستانیوں عمران خان نے کشمیر پاکستان انڈیا کو دے دیا یہ انڈیا کی فتح ہے یا پاکستان فوج کی ذلت اس ڈانس سے اندازہ لگاؤ
Farhat Shah,طور بھائی آپ کو یہ بیان غلط لگ رہا ہے لیکن بات تو سوچنے والی ہے کے جب بھی آپ کے لیڈر بھڑوے گنجے گانڈو کو کوئی بھی مشکل آتی ہے انڈیا کی ایجنسی اس کی مدد کرتی ہیں کیوں ؟ اب بھی اس کا جو بیانیا ں  ہے وہی انڈیا کا ہے فوج کو گندا کرو بس اپنی بادشاہت قائم کرنے کے لیا لکھ دی لعنت ۔۔۔۔
Geo Jatta,یہ تیرے ھندو باپ کا کیا دھرا ھے۔ جس سے چند ڈالرز لیکر سارا دن کتیا کی طرح پاکستانی فوج اور اسلام پر بھونکتی ھو۔ حرامی عورت آج ھماری باری تو کل تیری باری
Nomanrasheed7,جب خفیہ ادارے اور فوج دہشت گردوں اور شرپسندوں کی جاسوسی اور ان پر نگاہ رکھنے کی بجائے سیاست دانوں پر نگاہ رکھیں، بلاگرز کی جاسوسی پر توانائی خرچ کریں اور سوشل میڈیا کے لیے ٹرولز بھرتی کر کے گندے ٹرینڈز بنانے میں وسائل لگائیں، تو مدرسے، اسکول، چوک، بازار اور سرحدیں کیسے محفوظ ہو
Tufail Khan Khiyara,"لوجی آپ کے مسنگ پرسن نے آج شاندار دھماکہ کرکے اپنے آقاؤ کو خوش کر دیا... اب جب فوج ان دیشتگردو کو مارے گی تو تمارے جیسے لو بولیں گے کہ ہمارے بچھے بےقصور ہیں فوج ظلم کرتی ہے..
کیا یہ تمارے مسنگ پرسن معصوم لوگوں شہید نہیں کیا...
پھر وہی بات حساب ہو انشاء اللہ ساد سود سمیت.. گڈ نیوز"
asim,فوج اور فوج کے سربراہ سے بہتر اس وقت اور کوئی بھی کام نہیں کر رہا باقی سب چولیں مار رہے ہیں
hamza ifrozh,فوج آپ کی جائے پیدائش تک بھی نہیں پُہنچی ابھی تک
Omer Manzoor,کامی ایسا نہیں ہے۔۔فوج اور اس کے کمانڈرز اپنے کام سے کام رکھیں تو ایسے واقعات ہونگے ہی نہیں۔
Usmani,مطلب یے کے کس نا کسی بجانے سے اپنی ھی فوج اور ایجینسیوں کو ٹارگٹ کرنا ھے۔
زاہد ملک,"Quote Tweet
Kamran Khan
@AajKamranKhan
 · 2h
پشاور میں مذہبی مدرسے پر دہش گرد حملہ ہمیں بھارتی انٹیلیجنس بذریعہ اجیت ڈوول مسلسل  دھمکیاں یاد دلاتا ہے دشمن ہم ہر حملہ آور ہے! سیاسی قیادت اپنے دل پر ہاتھ رکھ کر بتائے  کہ وہ عوامی اجتماعات میں فوج اور اس کے کمانڈرز کو ہتک کا نشانہ بنا کر کیا دشمن ہاتھوں میں نہیں کھیل رہی ؟"
Muhammad Khan,کوئٹہ دھماکا کا الزام انڈین نیوز چینلز عمران خان اور فوج پہ لگا رہے ہیں اور ان کا بیان بھی وہی ہے
Habibi,ہماری فوج صرف نمبر ون کیوں ہے وہ سب کو معلوم ہے
Mohsin Raza,"Quote Tweet
Mohammad Kamran Khan
@Kamran0175
 · 15h
بریکنگ: توشہ خانہ میں موجود قیمتی تحائف سرکاری افسران و آرمی افسران کو بیچنے کا فیصلہ۔
177 قیمتی اشیا،نیلامی 25 نومبر کو ہو گی۔
ایک گھڑی کی قیمت ڈیڑھ کروڑ مقرر۔
لاکھوں مالیت کے بریسلیٹ، نیکلس، سونے کی تسبیح، گھڑیاں، انگوٹھیاں، جھمکے، قیمتی ساڑھی و خنجر بھی نیلام ہونگے:دستاویز"
UmmeHani,"Quote Tweet
✩صـͫــͣــͥــدام الحق
@DamiMiir786
 · 5h
27 اکتوبر بلیک ڈے واضح ثبوت ہے کہ مقبوضہ کشمیر کے لوگ بھارتی فوج کے ذریعہ مقبوضہ کشمیر پر قبضہ کبھی بھی تسلیم نہیں کرتے اور نہ ہی کبھی تسلیم کیا جائے گا۔ #KashmirBlackDay"
Crazy pathan,پاک پنجابی فوج زندہ باد ائ ایس ائ زندہ باد
D!lawa!Z,"جن کے پیچھے لگ کر فوج کے خلاف باتیں کرتے ہو ۔۔۔ یہ لوگ چپ کر بوٹ چاٹنا چاھتے ہے ۔۔
 پلیز ہمارے کیس ختم کروا دے "
Mrs. Sumayya GiLL,"Quote Tweet
Farah Saadia
@FarahSaadya
 · 1h
انتظامیہ اور سیکورٹی ایجنسیوں کی ذمہ داری صرف تھریٹ الرٹ جاری کرنا اور حکومت کا کام صرف مذمتی بیانات دینا ہے تو عوام کی حفاظت کرنا اور دُشنمنوں سے محفوظ رکھنا اور بروقت اقدامات اور فیصلہ سازی کس کی ذمہ داری ہے، نیشنل ایکشن پلان پر عملدرآمد نہ ہونے کا ذمہ دار کون"
Bilqees,یہ وہ لوگ ہیں جن کی جب جان پر بن آتی ہے حفاظت کے لیے فوج چاہیے  جہاں جس جگہ خطرہ ہو وہاں فوج آگے ہوتی ہے کوئی بھی آفت ملک کے کسی بھی فوج ہی مدد کو آتی ہے جب فوج آجاتی ہے تو سب کو سکون ملتا ہے اب سب  ٹھیک ہوجائے گا اتنا اعتماد ہے پاکستانی عوام کو اپنے پاک فوج پر وہ اس قابل ہیں
Z@r£e€$H,جب خفیہ ادارے اور فوج دہشت گردوں اور شرپسندوں کی جاسوسی اور ان پر نگاہ رکھنے کی بجائے سیاست دانوں پر نگاہ رکھیں، بلاگرز کی جاسوسی پر توانائی خرچ کریں اور سوشل میڈیا کے لیے ٹرولز بھرتی کر کے گندے ٹرینڈز بنانے میں وسائل لگائیں، تو مدرسے، اسکول، چوک، بازار اور سرحدیں کیسے محفوظ ہوں؟
Nightswatcher,جی بالکل فوج ناکام ہو گئی ہے مگر ادھر بولت ہوئے پر جلتے آپکے بی بی اللہ کا خوف کھاو بچوں کی لاشوں پر سیاست نہ کرو
Akhtar Rasool Joiya,"Quote Tweet
AK Anwar Khan (خٹک)
@AK_Anwar_Khan
 · 14h
پاکستانیوں منافقت مت دیکھانا 
پاک فوج پر بھونکنے والوں کو جواب دینا تمہارا فرض ھے ۔
افواج پاکستان زندہ آباد "
محمد آصف صدیق,"تم بھی فوج میں بھرتی ھوجاؤ اور ھل عیاشی کرو کس نے روکا ھے، 
رہا بجلی اور گیس کا مسئلہ تو ایک ایک یونٹ بجلی گیس، پانی، اور سرکاری ملازمین کا سرکاری گھر میں رہنے کا مکمل ھاؤس رینٹ بھی کٹتا ھے، بے پر کی مت چھوڑو، ثبوت ھو تو بھونکو ورنہ چپ رھو۔۔۔"
Arshad Hassan,فوج کے سستے نعروں کے پیچھے کوکینی جنتا کب تک چھپے گی؟
شعور پیدا کر,"صرف یہ کہنے کے لیے دھماکہ کروایا گیا ہے کہ پاک فوج کو بدنام کرنے کے لیے
یہ کہہ سکیں کہ دیکھو فوج اپنے کام کے بجاۓ نواز شریف کے پیچھے پڑی ہے"
